product_id,gender,title,details,player,team,color,size,price
463,mens,shoes,sandals,Null,Vikings,purple,large,55.5
464,womans,shoes,sandals,Null,Vikings,purple,large,55.5
465,mens,shoes,sandals,Null,Vikings,purple,medium,55.5
466,womans,shoes,sandals,Null,Vikings,purple,medium,55.5
467,mens,shoes,sandals,Null,Vikings,purple,small,55.5
468,womans,shoes,sandals,Null,Vikings,purple,small,55.5
469,mens,shirts,longsleeve,Null,Vikings,white,large,29.99
470,womans,shirts,longsleeve,Null,Vikings,white,large,29.99
471,mens,shirts,longsleeve,Null,Vikings,white,medium,29.99
472,womans,shirts,longsleeve,Null,Vikings,white,medium,29.99
473,mens,shirts,longsleeve,Null,Vikings,white,small,29.99
474,womans,shirts,longsleeve,Null,Vikings,white,small,29.99
475,mens,shirts,shortsleeve,Null,Vikings,white,large,29.99
476,womans,shirts,shortsleeve,Null,Vikings,white,large,29.99
477,mens,shirts,shortsleeve,Null,Vikings,white,medium,29.99
478,womans,shirts,shortsleeve,Null,Vikings,white,medium,29.99
479,mens,shirts,shortsleeve,Null,Vikings,white,small,29.99
480,womans,shirts,shortsleeve,Null,Vikings,white,small,29.99
481,mens,pants,joggers,Null,Vikings,white,large,32.49
482,womans,pants,joggers,Null,Vikings,white,large,32.49
483,mens,pants,joggers,Null,Vikings,white,medium,32.49
484,womans,pants,joggers,Null,Vikings,white,medium,32.49
485,mens,pants,joggers,Null,Vikings,white,small,32.49
486,womans,pants,joggers,Null,Vikings,white,small,32.49
487,mens,pants,shorts,Null,Vikings,white,large,32.49
488,womans,pants,shorts,Null,Vikings,white,large,32.49
489,mens,pants,shorts,Null,Vikings,white,medium,32.49
490,womans,pants,shorts,Null,Vikings,white,medium,32.49
491,mens,pants,shorts,Null,Vikings,white,small,32.49
492,womans,pants,shorts,Null,Vikings,white,small,32.49
493,mens,shoes,sneakers,Null,Vikings,white,large,55.5
494,womans,shoes,sneakers,Null,Vikings,white,large,55.5
495,mens,shoes,sneakers,Null,Vikings,white,medium,55.5
496,womans,shoes,sneakers,Null,Vikings,white,medium,55.5
497,mens,shoes,sneakers,Null,Vikings,white,small,55.5
498,womans,shoes,sneakers,Null,Vikings,white,small,55.5
499,mens,shoes,sandals,Null,Vikings,white,large,55.5
500,womans,shoes,sandals,Null,Vikings,white,large,55.5
501,mens,shoes,sandals,Null,Vikings,white,medium,55.5
502,womans,shoes,sandals,Null,Vikings,white,medium,55.5
503,mens,shoes,sandals,Null,Vikings,white,small,55.5
504,womans,shoes,sandals,Null,Vikings,white,small,55.5
505,mens,shirts,longsleeve,Null,Vikings,yellow,large,29.99
506,womans,shirts,longsleeve,Null,Vikings,yellow,large,29.99
507,mens,shirts,longsleeve,Null,Vikings,yellow,medium,29.99
508,womans,shirts,longsleeve,Null,Vikings,yellow,medium,29.99
509,mens,shirts,longsleeve,Null,Vikings,yellow,small,29.99
510,womans,shirts,longsleeve,Null,Vikings,yellow,small,29.99
511,mens,shirts,shortsleeve,Null,Vikings,yellow,large,29.99
512,womans,shirts,shortsleeve,Null,Vikings,yellow,large,29.99
513,mens,shirts,shortsleeve,Null,Vikings,yellow,medium,29.99
514,womans,shirts,shortsleeve,Null,Vikings,yellow,medium,29.99
515,mens,shirts,shortsleeve,Null,Vikings,yellow,small,29.99
516,womans,shirts,shortsleeve,Null,Vikings,yellow,small,29.99
517,mens,pants,joggers,Null,Vikings,yellow,large,32.49
518,womans,pants,joggers,Null,Vikings,yellow,large,32.49
519,mens,pants,joggers,Null,Vikings,yellow,medium,32.49
520,womans,pants,joggers,Null,Vikings,yellow,medium,32.49
521,mens,pants,joggers,Null,Vikings,yellow,small,32.49
522,womans,pants,joggers,Null,Vikings,yellow,small,32.49
523,mens,pants,shorts,Null,Vikings,yellow,large,32.49
524,womans,pants,shorts,Null,Vikings,yellow,large,32.49
525,mens,pants,shorts,Null,Vikings,yellow,medium,32.49
526,womans,pants,shorts,Null,Vikings,yellow,medium,32.49
527,mens,pants,shorts,Null,Vikings,yellow,small,32.49
528,womans,pants,shorts,Null,Vikings,yellow,small,32.49
529,mens,shoes,sneakers,Null,Vikings,yellow,large,55.5
530,womans,shoes,sneakers,Null,Vikings,yellow,large,55.5
531,mens,shoes,sneakers,Null,Vikings,yellow,medium,55.5
532,womans,shoes,sneakers,Null,Vikings,yellow,medium,55.5
533,mens,shoes,sneakers,Null,Vikings,yellow,small,55.5
534,womans,shoes,sneakers,Null,Vikings,yellow,small,55.5
535,mens,shoes,sandals,Null,Vikings,yellow,large,55.5
536,womans,shoes,sandals,Null,Vikings,yellow,large,55.5
537,mens,shoes,sandals,Null,Vikings,yellow,medium,55.5
538,womans,shoes,sandals,Null,Vikings,yellow,medium,55.5
539,mens,shoes,sandals,Null,Vikings,yellow,small,55.5
540,womans,shoes,sandals,Null,Vikings,yellow,small,55.5
541,mens,shirts,longsleeve,Null,Dolphins,blue,large,29.99
542,womans,shirts,longsleeve,Null,Dolphins,blue,large,29.99
543,mens,shirts,longsleeve,Null,Dolphins,blue,medium,29.99
544,womans,shirts,longsleeve,Null,Dolphins,blue,medium,29.99
545,mens,shirts,longsleeve,Null,Dolphins,blue,small,29.99
546,womans,shirts,longsleeve,Null,Dolphins,blue,small,29.99
547,mens,shirts,shortsleeve,Null,Dolphins,blue,large,29.99
548,womans,shirts,shortsleeve,Null,Dolphins,blue,large,29.99
549,mens,shirts,shortsleeve,Null,Dolphins,blue,medium,29.99
550,womans,shirts,shortsleeve,Null,Dolphins,blue,medium,29.99
551,mens,shirts,shortsleeve,Null,Dolphins,blue,small,29.99
552,womans,shirts,shortsleeve,Null,Dolphins,blue,small,29.99
553,mens,pants,joggers,Null,Dolphins,blue,large,32.49
554,womans,pants,joggers,Null,Dolphins,blue,large,32.49
555,mens,pants,joggers,Null,Dolphins,blue,medium,32.49
556,womans,pants,joggers,Null,Dolphins,blue,medium,32.49
557,mens,pants,joggers,Null,Dolphins,blue,small,32.49
558,womans,pants,joggers,Null,Dolphins,blue,small,32.49
559,mens,pants,shorts,Null,Dolphins,blue,large,32.49
560,womans,pants,shorts,Null,Dolphins,blue,large,32.49
561,mens,pants,shorts,Null,Dolphins,blue,medium,32.49
562,womans,pants,shorts,Null,Dolphins,blue,medium,32.49
563,mens,pants,shorts,Null,Dolphins,blue,small,32.49
564,womans,pants,shorts,Null,Dolphins,blue,small,32.49
565,mens,shoes,sneakers,Null,Dolphins,blue,large,55.5
566,womans,shoes,sneakers,Null,Dolphins,blue,large,55.5
567,mens,shoes,sneakers,Null,Dolphins,blue,medium,55.5
568,womans,shoes,sneakers,Null,Dolphins,blue,medium,55.5
569,mens,shoes,sneakers,Null,Dolphins,blue,small,55.5
570,womans,shoes,sneakers,Null,Dolphins,blue,small,55.5
571,mens,shoes,sandals,Null,Dolphins,blue,large,55.5
572,womans,shoes,sandals,Null,Dolphins,blue,large,55.5
573,mens,shoes,sandals,Null,Dolphins,blue,medium,55.5
574,womans,shoes,sandals,Null,Dolphins,blue,medium,55.5
575,mens,shoes,sandals,Null,Dolphins,blue,small,55.5
576,womans,shoes,sandals,Null,Dolphins,blue,small,55.5
577,mens,shirts,longsleeve,Null,Dolphins,orange,large,29.99
578,womans,shirts,longsleeve,Null,Dolphins,orange,large,29.99
579,mens,shirts,longsleeve,Null,Dolphins,orange,medium,29.99
580,womans,shirts,longsleeve,Null,Dolphins,orange,medium,29.99
581,mens,shirts,longsleeve,Null,Dolphins,orange,small,29.99
582,womans,shirts,longsleeve,Null,Dolphins,orange,small,29.99
583,mens,shirts,shortsleeve,Null,Dolphins,orange,large,29.99
584,womans,shirts,shortsleeve,Null,Dolphins,orange,large,29.99
585,mens,shirts,shortsleeve,Null,Dolphins,orange,medium,29.99
586,womans,shirts,shortsleeve,Null,Dolphins,orange,medium,29.99
587,mens,shirts,shortsleeve,Null,Dolphins,orange,small,29.99
588,womans,shirts,shortsleeve,Null,Dolphins,orange,small,29.99
589,mens,pants,joggers,Null,Dolphins,orange,large,32.49
590,womans,pants,joggers,Null,Dolphins,orange,large,32.49
591,mens,pants,joggers,Null,Dolphins,orange,medium,32.49
592,womans,pants,joggers,Null,Dolphins,orange,medium,32.49
593,mens,pants,joggers,Null,Dolphins,orange,small,32.49
594,womans,pants,joggers,Null,Dolphins,orange,small,32.49
595,mens,pants,shorts,Null,Dolphins,orange,large,32.49
596,womans,pants,shorts,Null,Dolphins,orange,large,32.49
597,mens,pants,shorts,Null,Dolphins,orange,medium,32.49
598,womans,pants,shorts,Null,Dolphins,orange,medium,32.49
599,mens,pants,shorts,Null,Dolphins,orange,small,32.49
600,womans,pants,shorts,Null,Dolphins,orange,small,32.49
601,mens,shoes,sneakers,Null,Dolphins,orange,large,55.5
602,womans,shoes,sneakers,Null,Dolphins,orange,large,55.5
603,mens,shoes,sneakers,Null,Dolphins,orange,medium,55.5
604,womans,shoes,sneakers,Null,Dolphins,orange,medium,55.5
605,mens,shoes,sneakers,Null,Dolphins,orange,small,55.5
606,womans,shoes,sneakers,Null,Dolphins,orange,small,55.5
607,mens,shoes,sandals,Null,Dolphins,orange,large,55.5
608,womans,shoes,sandals,Null,Dolphins,orange,large,55.5
609,mens,shoes,sandals,Null,Dolphins,orange,medium,55.5
610,womans,shoes,sandals,Null,Dolphins,orange,medium,55.5
611,mens,shoes,sandals,Null,Dolphins,orange,small,55.5
612,womans,shoes,sandals,Null,Dolphins,orange,small,55.5
613,mens,shirts,longsleeve,Null,Dolphins,white,large,29.99
614,womans,shirts,longsleeve,Null,Dolphins,white,large,29.99
615,mens,shirts,longsleeve,Null,Dolphins,white,medium,29.99
616,womans,shirts,longsleeve,Null,Dolphins,white,medium,29.99
617,mens,shirts,longsleeve,Null,Dolphins,white,small,29.99
618,womans,shirts,longsleeve,Null,Dolphins,white,small,29.99
619,mens,shirts,shortsleeve,Null,Dolphins,white,large,29.99
620,womans,shirts,shortsleeve,Null,Dolphins,white,large,29.99
621,mens,shirts,shortsleeve,Null,Dolphins,white,medium,29.99
622,womans,shirts,shortsleeve,Null,Dolphins,white,medium,29.99
623,mens,shirts,shortsleeve,Null,Dolphins,white,small,29.99
624,womans,shirts,shortsleeve,Null,Dolphins,white,small,29.99
625,mens,pants,joggers,Null,Dolphins,white,large,32.49
626,womans,pants,joggers,Null,Dolphins,white,large,32.49
627,mens,pants,joggers,Null,Dolphins,white,medium,32.49
628,womans,pants,joggers,Null,Dolphins,white,medium,32.49
629,mens,pants,joggers,Null,Dolphins,white,small,32.49
630,womans,pants,joggers,Null,Dolphins,white,small,32.49
631,mens,pants,shorts,Null,Dolphins,white,large,32.49
632,womans,pants,shorts,Null,Dolphins,white,large,32.49
633,mens,pants,shorts,Null,Dolphins,white,medium,32.49
634,womans,pants,shorts,Null,Dolphins,white,medium,32.49
635,mens,pants,shorts,Null,Dolphins,white,small,32.49
636,womans,pants,shorts,Null,Dolphins,white,small,32.49
637,mens,shoes,sneakers,Null,Dolphins,white,large,55.5
638,womans,shoes,sneakers,Null,Dolphins,white,large,55.5
639,mens,shoes,sneakers,Null,Dolphins,white,medium,55.5
640,womans,shoes,sneakers,Null,Dolphins,white,medium,55.5
641,mens,shoes,sneakers,Null,Dolphins,white,small,55.5
642,womans,shoes,sneakers,Null,Dolphins,white,small,55.5
643,mens,shoes,sandals,Null,Dolphins,white,large,55.5
644,womans,shoes,sandals,Null,Dolphins,white,large,55.5
645,mens,shoes,sandals,Null,Dolphins,white,medium,55.5
646,womans,shoes,sandals,Null,Dolphins,white,medium,55.5
647,mens,shoes,sandals,Null,Dolphins,white,small,55.5
648,womans,shoes,sandals,Null,Dolphins,white,small,55.5
649,mens,shirts,longsleeve,Null,Broncos,blue,large,29.99
650,womans,shirts,longsleeve,Null,Broncos,blue,large,29.99
651,mens,shirts,longsleeve,Null,Broncos,blue,medium,29.99
652,womans,shirts,longsleeve,Null,Broncos,blue,medium,29.99
653,mens,shirts,longsleeve,Null,Broncos,blue,small,29.99
654,womans,shirts,longsleeve,Null,Broncos,blue,small,29.99
655,mens,shirts,shortsleeve,Null,Broncos,blue,large,29.99
656,womans,shirts,shortsleeve,Null,Broncos,blue,large,29.99
657,mens,shirts,shortsleeve,Null,Broncos,blue,medium,29.99
658,womans,shirts,shortsleeve,Null,Broncos,blue,medium,29.99
659,mens,shirts,shortsleeve,Null,Broncos,blue,small,29.99
660,womans,shirts,shortsleeve,Null,Broncos,blue,small,29.99
661,mens,pants,joggers,Null,Broncos,blue,large,32.49
662,womans,pants,joggers,Null,Broncos,blue,large,32.49
663,mens,pants,joggers,Null,Broncos,blue,medium,32.49
664,womans,pants,joggers,Null,Broncos,blue,medium,32.49
665,mens,pants,joggers,Null,Broncos,blue,small,32.49
666,womans,pants,joggers,Null,Broncos,blue,small,32.49
667,mens,pants,shorts,Null,Broncos,blue,large,32.49
668,womans,pants,shorts,Null,Broncos,blue,large,32.49
669,mens,pants,shorts,Null,Broncos,blue,medium,32.49
670,womans,pants,shorts,Null,Broncos,blue,medium,32.49
671,mens,pants,shorts,Null,Broncos,blue,small,32.49
672,womans,pants,shorts,Null,Broncos,blue,small,32.49
673,mens,shoes,sneakers,Null,Broncos,blue,large,55.5
674,womans,shoes,sneakers,Null,Broncos,blue,large,55.5
675,mens,shoes,sneakers,Null,Broncos,blue,medium,55.5
676,womans,shoes,sneakers,Null,Broncos,blue,medium,55.5
677,mens,shoes,sneakers,Null,Broncos,blue,small,55.5
678,womans,shoes,sneakers,Null,Broncos,blue,small,55.5
679,mens,shoes,sandals,Null,Broncos,blue,large,55.5
680,womans,shoes,sandals,Null,Broncos,blue,large,55.5
681,mens,shoes,sandals,Null,Broncos,blue,medium,55.5
682,womans,shoes,sandals,Null,Broncos,blue,medium,55.5
683,mens,shoes,sandals,Null,Broncos,blue,small,55.5
684,womans,shoes,sandals,Null,Broncos,blue,small,55.5
685,mens,shirts,longsleeve,Null,Broncos,orange,large,29.99
686,womans,shirts,longsleeve,Null,Broncos,orange,large,29.99
687,mens,shirts,longsleeve,Null,Broncos,orange,medium,29.99
688,womans,shirts,longsleeve,Null,Broncos,orange,medium,29.99
689,mens,shirts,longsleeve,Null,Broncos,orange,small,29.99
690,womans,shirts,longsleeve,Null,Broncos,orange,small,29.99
691,mens,shirts,shortsleeve,Null,Broncos,orange,large,29.99
692,womans,shirts,shortsleeve,Null,Broncos,orange,large,29.99
693,mens,shirts,shortsleeve,Null,Broncos,orange,medium,29.99
694,womans,shirts,shortsleeve,Null,Broncos,orange,medium,29.99
695,mens,shirts,shortsleeve,Null,Broncos,orange,small,29.99
696,womans,shirts,shortsleeve,Null,Broncos,orange,small,29.99
697,mens,pants,joggers,Null,Broncos,orange,large,32.49
698,womans,pants,joggers,Null,Broncos,orange,large,32.49
699,mens,pants,joggers,Null,Broncos,orange,medium,32.49
700,womans,pants,joggers,Null,Broncos,orange,medium,32.49
701,mens,pants,joggers,Null,Broncos,orange,small,32.49
702,womans,pants,joggers,Null,Broncos,orange,small,32.49
703,mens,pants,shorts,Null,Broncos,orange,large,32.49
704,womans,pants,shorts,Null,Broncos,orange,large,32.49
705,mens,pants,shorts,Null,Broncos,orange,medium,32.49
706,womans,pants,shorts,Null,Broncos,orange,medium,32.49
707,mens,pants,shorts,Null,Broncos,orange,small,32.49
708,womans,pants,shorts,Null,Broncos,orange,small,32.49
709,mens,shoes,sneakers,Null,Broncos,orange,large,55.5
710,womans,shoes,sneakers,Null,Broncos,orange,large,55.5
711,mens,shoes,sneakers,Null,Broncos,orange,medium,55.5
712,womans,shoes,sneakers,Null,Broncos,orange,medium,55.5
713,mens,shoes,sneakers,Null,Broncos,orange,small,55.5
714,womans,shoes,sneakers,Null,Broncos,orange,small,55.5
715,mens,shoes,sandals,Null,Broncos,orange,large,55.5
716,womans,shoes,sandals,Null,Broncos,orange,large,55.5
717,mens,shoes,sandals,Null,Broncos,orange,medium,55.5
718,womans,shoes,sandals,Null,Broncos,orange,medium,55.5
719,mens,shoes,sandals,Null,Broncos,orange,small,55.5
720,womans,shoes,sandals,Null,Broncos,orange,small,55.5
721,mens,shirts,longsleeve,Null,Broncos,white,large,29.99
722,womans,shirts,longsleeve,Null,Broncos,white,large,29.99
723,mens,shirts,longsleeve,Null,Broncos,white,medium,29.99
724,womans,shirts,longsleeve,Null,Broncos,white,medium,29.99
725,mens,shirts,longsleeve,Null,Broncos,white,small,29.99
726,womans,shirts,longsleeve,Null,Broncos,white,small,29.99
727,mens,shirts,shortsleeve,Null,Broncos,white,large,29.99
728,womans,shirts,shortsleeve,Null,Broncos,white,large,29.99
729,mens,shirts,shortsleeve,Null,Broncos,white,medium,29.99
730,womans,shirts,shortsleeve,Null,Broncos,white,medium,29.99
731,mens,shirts,shortsleeve,Null,Broncos,white,small,29.99
732,womans,shirts,shortsleeve,Null,Broncos,white,small,29.99
733,mens,pants,joggers,Null,Broncos,white,large,32.49
734,womans,pants,joggers,Null,Broncos,white,large,32.49
735,mens,pants,joggers,Null,Broncos,white,medium,32.49
736,womans,pants,joggers,Null,Broncos,white,medium,32.49
737,mens,pants,joggers,Null,Broncos,white,small,32.49
738,womans,pants,joggers,Null,Broncos,white,small,32.49
739,mens,pants,shorts,Null,Broncos,white,large,32.49
740,womans,pants,shorts,Null,Broncos,white,large,32.49
741,mens,pants,shorts,Null,Broncos,white,medium,32.49
742,womans,pants,shorts,Null,Broncos,white,medium,32.49
743,mens,pants,shorts,Null,Broncos,white,small,32.49
744,womans,pants,shorts,Null,Broncos,white,small,32.49
745,mens,shoes,sneakers,Null,Broncos,white,large,55.5
746,womans,shoes,sneakers,Null,Broncos,white,large,55.5
747,mens,shoes,sneakers,Null,Broncos,white,medium,55.5
748,womans,shoes,sneakers,Null,Broncos,white,medium,55.5
749,mens,shoes,sneakers,Null,Broncos,white,small,55.5
750,womans,shoes,sneakers,Null,Broncos,white,small,55.5
751,mens,shoes,sandals,Null,Broncos,white,large,55.5
752,womans,shoes,sandals,Null,Broncos,white,large,55.5
753,mens,shoes,sandals,Null,Broncos,white,medium,55.5
754,womans,shoes,sandals,Null,Broncos,white,medium,55.5
755,mens,shoes,sandals,Null,Broncos,white,small,55.5
756,womans,shoes,sandals,Null,Broncos,white,small,55.5
757,mens,shirts,longsleeve,Null,Packers,green,large,29.99
758,womans,shirts,longsleeve,Null,Packers,green,large,29.99
759,mens,shirts,longsleeve,Null,Packers,green,medium,29.99
760,womans,shirts,longsleeve,Null,Packers,green,medium,29.99
761,mens,shirts,longsleeve,Null,Packers,green,small,29.99
762,womans,shirts,longsleeve,Null,Packers,green,small,29.99
763,mens,shirts,shortsleeve,Null,Packers,green,large,29.99
764,womans,shirts,shortsleeve,Null,Packers,green,large,29.99
765,mens,shirts,shortsleeve,Null,Packers,green,medium,29.99
766,womans,shirts,shortsleeve,Null,Packers,green,medium,29.99
767,mens,shirts,shortsleeve,Null,Packers,green,small,29.99
768,womans,shirts,shortsleeve,Null,Packers,green,small,29.99
769,mens,pants,joggers,Null,Packers,green,large,32.49
770,womans,pants,joggers,Null,Packers,green,large,32.49
771,mens,pants,joggers,Null,Packers,green,medium,32.49
772,womans,pants,joggers,Null,Packers,green,medium,32.49
773,mens,pants,joggers,Null,Packers,green,small,32.49
774,womans,pants,joggers,Null,Packers,green,small,32.49
775,mens,pants,shorts,Null,Packers,green,large,32.49
776,womans,pants,shorts,Null,Packers,green,large,32.49
777,mens,pants,shorts,Null,Packers,green,medium,32.49
778,womans,pants,shorts,Null,Packers,green,medium,32.49
779,mens,pants,shorts,Null,Packers,green,small,32.49
780,womans,pants,shorts,Null,Packers,green,small,32.49
781,mens,shoes,sneakers,Null,Packers,green,large,55.5
782,womans,shoes,sneakers,Null,Packers,green,large,55.5
783,mens,shoes,sneakers,Null,Packers,green,medium,55.5
784,womans,shoes,sneakers,Null,Packers,green,medium,55.5
785,mens,shoes,sneakers,Null,Packers,green,small,55.5
786,womans,shoes,sneakers,Null,Packers,green,small,55.5
787,mens,shoes,sandals,Null,Packers,green,large,55.5
788,womans,shoes,sandals,Null,Packers,green,large,55.5
789,mens,shoes,sandals,Null,Packers,green,medium,55.5
790,womans,shoes,sandals,Null,Packers,green,medium,55.5
791,mens,shoes,sandals,Null,Packers,green,small,55.5
792,womans,shoes,sandals,Null,Packers,green,small,55.5
793,mens,shirts,longsleeve,Null,Packers,yellow,large,29.99
794,womans,shirts,longsleeve,Null,Packers,yellow,large,29.99
795,mens,shirts,longsleeve,Null,Packers,yellow,medium,29.99
